    0.120677     -15.3133
    0.132744     -15.2959
    0.144812     -15.2918
     0.15688     -15.2986
    0.168947     -15.3139
    0.181015     -15.3339
    0.193083      -15.355
     0.20515     -15.3732
    0.217218     -15.3856
    0.229286     -15.3899
    0.229286     -15.3899
    0.236253     -15.3894
     0.24322     -15.3878
    0.250187     -15.3851
    0.257155     -15.3815
    0.264122      -15.377
    0.271089     -15.3718
    0.278056      -15.366
    0.285024     -15.3597
    0.291991      -15.353
    0.298958     -15.3463
    0.305926     -15.3396
    0.312893     -15.3332
     0.31986     -15.3273
    0.326827      -15.322
    0.333795     -15.3172
    0.340762     -15.3135
    0.347729     -15.3107
    0.354696      -15.309
    0.361664     -15.3084
    0.361664     -15.3084
    0.368631      -15.305
    0.375598     -15.2948
    0.382565     -15.2785
    0.389533     -15.2566
      0.3965     -15.2301
    0.403467     -15.2001
    0.410435     -15.1677
    0.417402     -15.1337
    0.424369      -15.099
    0.431336     -15.0652
    0.438304     -15.0326
    0.445271      -15.002
    0.452238     -14.9739
    0.459205     -14.9494
    0.466173     -14.9286
     0.47314     -14.9117
    0.480107     -14.8997
    0.487075     -14.8923
    0.494042     -14.8902
    0.494042     -14.8902
    0.503895     -14.8928
    0.513748     -14.9022
    0.523601     -14.9177
    0.533455     -14.9387
    0.543308     -14.9648
    0.553161     -14.9954
    0.563014     -15.0298
    0.572867     -15.0672
    0.582721     -15.1066
    0.592574     -15.1479
    0.602427     -15.1884
     0.61228     -15.2285
    0.622133     -15.2662
    0.631987     -15.3009
     0.64184     -15.3313
    0.651693     -15.3561
    0.661546     -15.3746
    0.671399      -15.386
    0.681253     -15.3899

           0     -15.8007
   0.0120677     -15.7638
   0.0241353     -15.6644
    0.036203     -15.5277
   0.0482706     -15.3759
   0.0603383     -15.2263
    0.072406     -15.0917
   0.0844736     -14.9814
   0.0965413     -14.9035
    0.108609     -14.8607
    0.120677     -14.8545
    0.132744     -14.8818
    0.144812     -14.9372
     0.15688      -15.013
    0.168947        -15.1
    0.181015     -15.1886
    0.193083     -15.2693
     0.20515     -15.3338
    0.217218     -15.3755
    0.229286     -15.3899
    0.229286     -15.3899
    0.236253     -15.3832
     0.24322     -15.3636
    0.250187      -15.332
    0.257155     -15.2901
    0.264122       -15.24
    0.271089     -15.1835
    0.278056     -15.1227
    0.285024       -15.06
    0.291991     -14.9971
    0.298958     -14.9356
    0.305926     -14.8771
    0.312893     -14.8231
     0.31986      -14.774
    0.326827     -14.7313
    0.333795     -14.6955
    0.340762     -14.6673
    0.347729     -14.6469
    0.354696     -14.6341
    0.361664       -14.63
    0.361664       -14.63
    0.368631     -14.6326
    0.375598     -14.6402
    0.382565     -14.6526
    0.389533     -14.6691
      0.3965     -14.6891
    0.403467     -14.7116
    0.410435     -14.7357
    0.417402     -14.7603
    0.424369      -14.784
    0.431336     -14.8065
    0.438304      -14.827
    0.445271     -14.8444
    0.452238      -14.859
    0.459205     -14.8701
    0.466173     -14.8783
     0.47314     -14.8839
    0.480107     -14.8874
    0.487075     -14.8894
    0.494042     -14.8902
    0.494042     -14.8902
    0.503895     -14.8903
    0.513748     -14.8918
    0.523601     -14.8937
    0.533455     -14.8951
    0.543308     -14.8974
    0.553161     -14.8998
    0.563014     -14.9049
    0.572867     -14.9154
    0.582721     -14.9342
    0.592574     -14.9633
    0.602427     -15.0039
     0.61228     -15.0554
    0.622133     -15.1151
    0.631987     -15.1796
     0.64184      -15.244
    0.651693     -15.3022
    0.661546      -15.349
    0.671399     -15.3794
    0.681253     -15.3899

           0     -6.57464
   0.0120677     -6.55254
   0.0241353     -6.48714
    0.036203     -6.38704
   0.0482706     -6.26044
   0.0603383     -6.14224
